relative_path,group,row_number,pair_key,ko_preview,en_preview,ko_codepoints,en_codepoints,ko_utf8_bytes,en_utf8_bytes,data_set,domain,subdomain,source,style
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,31162,EELFB1D02518,다른 브랜드보다 꽤 비싸네요.,It's pretty expensive than the other brands.,16,44,40,44,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,31204,EELFB1D02912,힘들지만 건강이 더 중요해.,"It's hard for me, but my health is more important.",15,50,37,50,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,31221,EELFB1D03023,요구르트는 날 실망시킨 적이 없어.,Yogurt has never failed me.,19,27,47,27,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,31244,EELFB1D03218,"체다, 고다, 파마산 치즈가 필요해요.","I need cheddar, gouda, and parmesan cheese.",21,43,49,43,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,31253,EELFB1D03318,유제품에는 다양한 건강상의 이점이 있어요.,Dairy products have various health benefits.,23,44,59,44,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,31266,EELFB1D03431,먼저 빈자리를 찾아 봤다.,I first looked around for an available seat.,14,44,34,44,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,31275,EELFB1D03609,"그래, 뭐가 문제야?","So, what's your problem?",11,24,25,24,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,31306,EELFB1E00130,디누구안은 피 묻은 스튜를 뜻하는 필리핀어야.,Dinuguan is a Filipino term for bloody stew.,25,44,63,44,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,31322,EELFB1E00301,"나는 맛집 리뷰를 하지만, 이것도 써볼 만할 것 같아.","I review restaurant dishes, but I guess I could give this a try.",30,64,70,64,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,31374,EELFB1E00717,이국적인 음식에 대한 다른 사람들의 반응에 대해 어떻게 생각해야 할지 약간 고민이 돼요.,I'm a bit torn about what to feel regarding other people's reaction to exotic food.,49,83,121,83,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,31448,EELFB1E01509,중국과 일본에서 수입했어요.,"I imported some from China, and some from Japan.",15,48,39,48,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,31487,EELFB1E02110,김치는 그냥 보관해 두었다가 잊어버리는 단순한 식품이 아닙니다.,Kimchi is not a simple set-it-and-forget-it type of food product.,35,65,89,65,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,31526,EELFB1E02428,엄마가 다시 방문하게 되어 기뻐요.,I'm so glad that she got to visit again.,19,40,47,40,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,31670,EELFB1E03656,"음, 제가 시도해보고 싶은 것은 이국적인 음식이에요.","Well, what I'm excited to try out is their exotic foods.",29,56,71,56,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,31696,EELFB1F00078,여기는 독일 음식점이에요.,This is a German restaurant.,14,28,36,28,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,31751,EELFB1F00617,음식에서 정말 악취가 나기 때문입니다.,It's because the food has a really bad smell.,21,45,53,45,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,31892,EELFB1F02042,이것들은 소화를 아주 잘 도와줘요.,These help with digestion very well.,19,36,47,36,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,32067,EELFB1F03695,팽만감을 치료하는 데에는 좋지만 최선은 아닙니다.,It's good for treating bloating but not the best.,27,49,69,49,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,32099,EELFB1G00278,"아니요, 추천할 만해요?","I haven't, but do you recommend it?",13,35,31,35,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,32113,EELFB1G00388,"그렇죠, 그리고 보통은 허브, 나무 껍질, 수지, 그리고 꽃으로 맛을 내요.","Yes, and in general, they're flavored with herbs, barks, resins, and flowers.",42,77,96,77,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,32182,EELFB1G01160,"감사해요, 10년 정도 되었어요.","Thank you, and it has been ours for 10 years.",18,45,40,45,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,32238,EELFB1G01751,따라서 고급 음식은 의학적 개입으로 간주될 수도 있어요.,"As such, gourmet food can even be considered a medicinal intervention.",31,70,77,70,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,32246,EELFB1G01815,"모레에, 제 친구들이 자주 찾는 고급 레스토랑에서 그들을 만날 거예요.",I'll be meeting them the day after tomorrow at the gourmet restaurant that they frequent.,39,89,95,89,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,32434,EELFB1H00507,한번 시도해보고 그 차이점을 맛 봐!,Try it and taste the difference!,20,32,48,32,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,32575,EELFB1H01800,운동할 때 주로 뭐 마셔?,What do you usually drink whenever you're working out?,14,54,32,54,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,32596,EELFB1H02033,더운 여름철에는 갓 짜낸 레몬 주스와 함께 차갑게 마실 수 있습니다.,You may drink cold with freshly squeezed lemon juice during hot summer months.,38,78,92,78,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,32666,EELFB1H02719,"와, 이 음료 뭐야?","Wow, what is this drink?",11,24,23,24,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,32810,EELFB1I00487,"작고 비싸면, 확실히 엑스트라 버진 올리브 오일이에요.","If it's small and expensive, then it's definitely the extra virgin olive oil.",30,77,74,77,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,32914,EELFB1I01598,안 되면 바로 말씀드릴게요.,"If it's not available, I will tell you right away.",15,50,37,50,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,33007,EELFB1I02771,꽤 비쌀 것 같은데.,They must be quite expensive.,11,29,25,29,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,33049,EELFB1I03215,국가의 경제를 안정시키는데 도움이 됩니다.,It helps to stabilize the economy of the country.,23,49,59,49,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,33098,EELFB1I03648,"알겠어요, 오이, 토마토, 시금치, 사과, 허니듀 멜론을 살게요, 고마워요.","All right, I'll take cucumbers, tomatoes, spinach, apples, and honeydew melons, thank you.",42,90,96,90,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,33158,EELFB1M00429,그리고는 소들과 양들에게 먹이를 줍니다.,"Then, I feed the cows and the sheep.",22,36,56,36,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,33278,EELFB1M01588,제 농장을 확대하기 위해선 더 넓은 땅이 필요합니다.,I need more land area to expand my farm.,29,40,71,40,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,33337,EELFB1M02211,쇠고기는 실제로 가장 비싼 고기입니다.,Beef is actually the most expensive meat.,21,41,53,41,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,33666,EELFB1O01795,"야, 우리랑 점심 먹으러 갈래?","Hey, aren't you coming with us for lunch?",17,41,39,41,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,33689,EELFB1O02032,건강한 선택을 하는 것이 전부입니다.,It's all about picking healthy choices.,20,39,50,39,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,33697,EELFB1O02113,건강하게 먹어야 해.,You have to eat healthily.,11,26,27,26,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,33899,EELFB1R00604,뭘 먼저 시도해보시겠어요?,What would you like to try first?,14,33,36,33,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,33957,EELFB1R01238,쇠고기는 해동 하고 하루 이상 사용할 수 없어요.,The beef can't be used more than a day after defrosting.,27,56,65,56,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,34047,EELFB1R02221,항산화제와 다른 영양소가 풍부합니다.,They're rich in antioxidants and other nutrients.,20,49,52,49,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,34217,EELFB1S00144,피자는 크림 같은 흰색 치즈베이스야.,The pizza has a creamy white cheesy base.,20,41,50,41,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,34239,EELFB1S00428,"응, 냄새 한번 맡아볼래?","Yeah, want to have a sniff?",14,27,32,27,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,34480,EELFB1S02808,끔찍하다는 건 알지만 받아들여야 해요.,"I know it's awful, but you have to accept it.",21,45,53,45,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,34492,EELFB1S02958,이제 제 삶은 더 나아졌고 다른 음식을 살 돈이 생겼습니다.,"Now that my life is better, I have money to buy other food.",33,59,79,59,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,34763,EELFB1T01818,전 반드시 다시 갈 거란 걸 알아요!,I know that I'll definitely go back!,20,36,46,36,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,34873,EELFB1T03015,초밥처럼 보일 수도 있어.,It can look like sushi.,14,23,34,23,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,35390,EELFB2A00655,"그래 좋아, 근데 아직 커피 마실 시간이 있어?","Yeah sure, but do you still have time for coffee?",26,49,60,49,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,35396,EELFB2A00690,다른 문구를 요청하실 수 있어요.,You can request a different greeting.,18,37,44,37,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,35453,EELFB2A01284,그러니까 여기가 네가 케이크를 사는 빵집인 거네.,So this is the bakery where you buy your cakes.,27,47,67,47,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,35459,EELFB2A01325,"응, 방금 마지막 수업 끝났어.","Yes, I just finished my last one.",17,33,39,33,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,35525,EELFB2A01988,쿠키 어떻게 만드는 지 알아?,Do you know how to make cookies?,16,32,38,32,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,35612,EELFB2A02865,계란빵도 사 먹자.,Let's buy some egg bread as well.,10,33,24,33,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,35740,EELFB2C00365,"응, 충분해.","Yeah, I think that's plenty.",7,28,15,28,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,35823,EELFB2C01157,"여기에는 샌드위치, 고기만두, 샐러드 등이 포함됩니다.","That includes sandwiches, meat buns, salads, and such.",30,54,74,54,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,35895,EELFB2C01918,현재 추세에는 일부 협업이 포함됩니다.,The current trend involves some collaboration.,21,46,53,46,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,36016,EELFB2C03149,그러나 때때로 방문할 가치가 있다고 생각합니다.,"But at times, I think they're worth visiting.",26,45,66,45,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,36053,EELFB2C03468,어떤 브랜드를 추천해?,Which brand do you suggest?,12,27,30,27,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,36146,EELFB2D00439,더 위험한 음식을 알고 있어?,Do you know more dangerous foods?,16,33,38,33,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,36230,EELFB2D01601,"이런 식으로, 사람들은 단 음식을 덜 먹게 될 거야.","In this way, people will eat less sweet foods.",29,46,67,46,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,36322,EELFB2D02567,"다른 예로는 감자, 토마토, 심지어 견과류가 있습니다.","Other examples are potatoes, tomatoes, and even nuts.",30,53,72,53,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,36667,EELFB2F02233,신선한 빵을 사용하지 않는 것이 좋습니다.,It is OK not to use fresh bread.,23,32,57,32,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,37072,EELFB2G03462,내가 뭘 더 기대했겠어?,What else did I even expect?,13,28,31,28,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,37337,EELFB2H02283,"암, 섭식 장애, 절망, 불안, HIV/AIDS, 갑상선 기능 항진증 및 기타 질병은 위험한 체중 감소를 유발합니다.","Cancer, eating disorders, despair, anxiety, HIV/AIDS, hyperthyroidism, and other illnesses cause harmful weight loss.",65,117,137,117,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,37360,EELFB2H02532,네 번째는 아몬드 버터이고 1인분에 최대 200칼로리를 함유하고 있기 때문에 많은 도움이 돼요.,"Number four is almond butter, and it goes a long way since one serving has up to 200 calories.",53,94,125,94,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,37477,EELFB2H03622,얇게 썬 살라미를 얹을게요.,I'll top it off with some of the sliced salami.,15,47,37,47,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,37483,EELFB2H03671,마카다미아 너트는 다음으로 열량이 높은 성분으로 영양가가 높습니다.,Macadamia nuts is the next high calorie ingredient which has a high nutritional value.,37,86,95,86,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,37558,EELFB2M00662,그 미트 로프에 채소를 더 넣지는 마세요.,Don't put any extra veggies in that meatloaf.,23,45,55,45,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,37596,EELFB2M01019,그래서 엄마가 걱정하신 거잖아.,That's why she was worried.,17,27,43,27,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,37646,EELFB2M01571,하지만 누나 요리 완전 내 스타일 아니야.,But the food that you cook are not my type.,23,43,55,43,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,38501,EELFB2S02438,"안녕하세요, 주문하시겠어요?","Good morning, are you ready to order now?",15,41,39,41,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,38540,EELFB2S02812,그럼 카운터로 가볼게요.,I will be right there at the counter.,13,37,33,37,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,38759,EELFB2V01349,야채에는 섬유질과 비타민이 풍부하여 암 및 기타 호르몬 불균형 장애를 예방하는 데 도움이 돼요.,"Vegetables are high in fiber and vitamins, which aid in the prevention of cancer and other hormonally imbalanced disorders.",53,123,131,123,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,38779,EELFB2V01559,나는 모든 비건 음식도 채식으로 간주된다고 믿는다.,I believe that all vegan food is also considered vegetarian.,28,60,70,60,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,38920,EELFB2V02844,채식주의자보다 비채식주의자가 훨씬 낫다고 느낀다.,I feel like nonvegetarian food is much better than vegetarian food.,27,67,71,67,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,38945,EELFB2V03191,소스가 다 떨어진 것 같아.,I think we've run out of sauces.,15,32,35,32,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,39015,EELFB2V03783,"네, 하지만 건강한 삶에 필요한 모든 영양제는 채식을 기본으로 해요.","Yes, but all the nutritional supplements needed for a healthy life is packed is based on vegetarian food.",38,105,92,105,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,39049,EELFB3A00345,많이 먹어.,Just make sure to eat a lot.,6,28,14,28,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,39050,EELFB3A00354,적당히 통제할 줄 알아야 해요.,I have to learn how to control myself.,17,38,41,38,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,39054,EELFB3A00380,일부 뷔페 식당에서는 음료와 커피를 무제한으로 제공합니다.,"Also, some buffet restaurants offer unlimited rounds of beverages and coffee.",32,77,82,77,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,39176,EELFB3A01689,하지만 우유와 버터가 들어갑니다.,But it has milk and butter.,18,27,46,27,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,39220,EELFB3A02200,피우자 바가 뭐야?,What is a pizza bar?,10,20,24,20,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,39248,EELFB3A02528,추가 야채를 주셔서 고마워요.,Thanks for getting those extra veggies.,16,39,40,39,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,39258,EELFB3A02599,"예, 꼬치 로디지아 스타일을 제공합니다!","Yes, they'll serve the skewers rodizio style!",22,45,54,45,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,39378,EELFB3A03728,"그래, 그럼 한 시간 안에 준비하고, 거기 가기 전에 미리 뭐 먹지 말자!","All right, then let's get ready to go in an hour, and don't eat anything beforehand!",41,84,93,84,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,39469,EELFB3C00825,매리 네이드가 거의 완성되었으므로 팬을 가열하기 시작해.,"The marinade is almost done, so I'll start heating up the pan.",31,62,79,62,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,39472,EELFB3C00861,내가 처리할게!,Let me handle that one!,8,23,20,23,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,39522,EELFB3C01271,그러나 딜 이나 로즈메리도 사용할 수 있어요.,But you can use also dill or rosemary.,25,38,61,38,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,39629,EELFB3C02552,냄새를 맡긴 하겠지만요.,Though they will be smelling it.,13,32,33,32,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,39719,EELFB3C03535,계란과 판코 빵가루는?,The eggs and the panko breadcrumbs?,12,35,30,35,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,39751,EELFB3D00046,"당연하죠, 믿으셔도 됩니다!","Of course, ma'am, you can count on me!",15,38,37,38,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,39970,EELFB3D02259,식료품점에 같이 갈래요?,Will you accompany me to the grocery?,13,37,33,37,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
01.데이터/1.Training/라벨링데이터/TL1/일상생활및구어체_영한_train_set.json,TRAIN · EN_TO_KO,40009,EELFB3D02703,과자를 너무 많이 먹으면 나중에 목 아파.,Too much sweets make my throat hurt.,23,36,55,36,일상생활및구어체,일상생활,음식,크라우드 소싱,구어체
