relative_path,group,row_number,pair_key,ko_preview,en_preview,ko_codepoints,en_codepoints,ko_utf8_bytes,en_utf8_bytes,data_set,domain,subdomain,source,style
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,37964,WRN040618095705531825,"현재 두 관리처는 따로따로 입장권을 받고 있는데 쓰마타이는 40위안, 진산링은 30위안에 입장권을 팔고 있다.","Currently, the two management offices are receiving tickets separately, with Tsumatai selling tickets for forty yuan and Jinsan ring for thirty yuan.",61,149,145,149,기술과학분야,세계,문화_문화재,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,38047,ECS061061809364840260,"입법권자가 선택한 기본권 제한의 조치가 일응 입법 목적 달성을 위한 적절한 방안으로 인정된다고 하더라도, 보다 완화된 다른 수단이나 방법을 모색함으로써 그 제한이 필요한 최소한의 것이 되도록 노력하여야 한다.",Even though the measures to restrict the essential legal rights chosen by the legislative authority are named an appropriate way to achieve the legislative purp,116,265,290,265,기술과학분야,경제,경제일반,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,38192,ECS0110618094240131051,이를테면 국내브랜드의 활성화를 위해 품질인증의 특성가치를 살린 치즈의 생산기반을 구축할 필요가 있다.,"For example, to revitalize domestic brands, it is necessary to establish a production base for cheese utilizing the characteristic value of quality certificatio",56,162,144,162,기술과학분야,경제,경제일반,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,38407,WRN010618095654444931,상태에 별다른 호전이 없자 2014년 그의 아내와 5명의 형제 자매는 소극적 안락사법에 따라 그에 대한 영양과 수분 공급을 끊기로 결정했다.,"After his condition did not improve, his wife and five brothers and sisters decided to end his life through passive euthanasia in 2014.",78,135,184,135,기술과학분야,세계,국제기구,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,38411,ECS33106181011401155195,3분기 실적 발표는 애초 11월 14일로 예정됐지만 비리 의혹이 터져 나오면서 12월 12일로 한 차례 늦춰졌다.,The third quarter profits launch ended up being initially planned for November 14 but had been delayed when to December 12 as allegations of corruption broke co,63,169,139,169,기술과학분야,경제,산업경제,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,38529,KITS01A20994,음성 텍스트 변환 디스플레이 방법은 네트워크 장치에 구비된 프로세서가 읽을 수 있는 기록매체에 프로세서가 읽을 수 있는 코드로서 구현하는 것이 가능하다.,The voice-to-text conversion display method may be implemented as processor-readable codes on a processor-readable recording medium provided in a network device,85,161,213,161,기술과학분야,기술과학,IT,특허정보원,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,38586,CLS0440618095125273214,"우리나라의 경우, 장마와 태풍으로 인해 여름철에 강수량이 집중되는 경향이 매우 심하기 때문에, 폭우, 강수량 지수가 반영되어야 할 것으로 보인다.","When it comes to Korea, rain and precipitation indices should always be shown because the tendency of precipitation to be concentrated during the summer is very",81,206,199,206,기술과학분야,기후,기후,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,38707,WRN050618095710570741,AAA1 일가 신탁이 바젤 주와 분규를 겪으면서 이번에 판매된 작품뿐만 아니라 AAA2의 작품 등 18점이 다른 박물관으로 이전될 전망이라고 FFF는 전했다.,"As the AAA1 family trust suffered a dispute with the state of Basel, 18 pieces, including those from AAA2 and the works sold this time, are expected to be trans",88,194,196,194,기술과학분야,세계,문화_예술,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,38714,KBDS01A6221,본 발명의 시스템은 메인화면 검색창의 문자 및 음성 검색을 통해 서식의 명칭 또는 부여된 키워드가 해당하는 법률서식을 리스트로 제공할 수 있다.,The system of the present invention may provide a list of legal forms to which the name of the form or the given keyword corresponds through text and voice sear,80,203,198,203,기술과학분야,기술과학,빅데이터,특허정보원,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,38942,ECS0310618094319141393,동아시아 지역 내의 미디어와 대중문화의 네트워크는 일본에 거의 동등한 수준으로 근대화된 문화적 이웃을 만나고 이들과 협업하는 기회를 제공했다.,The network of media and popular culture within East Asia has allowed Japan to meet and collaborate with its cultural neighbors that have been nearly equally mo,79,169,201,169,기술과학분야,경제,경제일반,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,38954,KAIS01A21541,"데이터 수집, 전처리, 및 저장에 있어서 모듈을 다중화함으로써, 수집, 전처리, 및 저장의 신뢰도를 향상시킬 수 있다.","By multiplexing modules in data collection, preprocessing, and storage, the reliability of collection, preprocessing, and storage may be improved.",66,146,156,146,기술과학분야,기술과학,인공지능,특허정보원,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,39044,ECS011061809342502411,규제 당국자들도 이번 경제위기에서 신용파산스왑이 수행한 역할에 초점을 맞춰 개혁 방안을 마련하고 있다.,"Regulators are planning reform measures, centering on the part played by credit-bankruptcy swaps within the crisis.",57,115,145,115,기술과학분야,경제,경제일반,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,39246,ECS04106181013091180106,"본 연구에서는 2007년도에 분양 전환한 서울시 FFF 1과 2020년에 분양 전환한 세종시 FFF 2에 대한 국토부 실거래가를 조사하고, 이들과 인근 지역의 시세를 비교하였다.","In the study, the actual transaction price of the Ministry of Land, Infrastructure, and Transport was investigated for FFF 1 in Seoul, which was converted to sa",99,291,217,291,기술과학분야,경제,산업경제,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,39282,KAIS01A58947,"카메라(160)를 통해 획득한 노이즈 방향에 대한 정보를 기초로, 분리된 음원들 중에서 사용자의 음성을 식별할 수 있다.","Based on the information about the noise direction acquired through the camera 160, the user's voice may be identified from among the separated sound sources.",67,158,157,158,기술과학분야,기술과학,인공지능,특허정보원,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,39316,KAIS01A65326,"바운딩 박스들이 생성된 후, 이미지들은 사용 가능한 상가 목록들, 보다 정확한 점포 위치 및 이미지에서 사용 가능한 더 많은 정보를 자동적으로 추출하는데 사용될 수 있다.","After the bounding boxes are created, the images may be used to automatically extract available store listings, more accurate store locations and more informati",95,186,231,186,기술과학분야,기술과학,인공지능,특허정보원,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,39415,WRN020618095729730123,"간 장관은 ""노인이 고위험군일뿐만 아니라 싱가포르에서 지금까지 코로나19 감염으로 사망한 20명의 95%가 노인이었으며, 이 가운데 4명이 양로원 거주자로 나타났기 때문""이라고 설명했다.","Minister Gan stated that ""not only the elderly are a high-risk group, but 95 percent of the 20 people who have died from COVID-19 in Singapore so far are elderl",104,213,248,213,기술과학분야,세계,사회_의료,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,39704,WRN020618095713600243,이 균의 잠복 기간이 3일에서 70일이므로 새로운 발병 사례는 점차 감소할 것으로 보인다고 보건 당국 관리들은 기대했다.,"With the incubation period of the bacterium from 3 to 70 days, new cases are expected to gradually decrease, health officials expected.",67,135,161,135,기술과학분야,세계,사회_의료,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,39910,ECS2410618094439169901,"러시아의 울란-우데 생산 및 인도 현지 생산 예정인 헬기의 형태·기술적 사양도 승인되었으며, 합작 기업의 생산 시설이 위치할 장소도 인도 남부의 카르나타카(Karnataka)주의 툼쿠르(Tumkur)로 선정되었다.","Russia's Ulan-Ude production and technical specifications for helicopters scheduled for local production in India were also approved, and the joint venture's pr",119,230,268,230,기술과학분야,경제,국제통상,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,39962,POS0820618100504964965,"이 시기의 법과 개발은 이른바 ""근대화 이론""을 이론적 배경으로 하는 것이었다.","Law and development during this period were based on the so-called ""modernization theory"" as a theoretical background.",44,118,106,118,기술과학분야,정치,정치일반,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,40001,KITS01A1755,"제어전극(GED)은 게이트 라인들(GL)과 동일한 물질로 구성되고, 동일한 적층 구조를 갖고, 동일한 층 상에 배치될 수 있다.","The control electrode GED may be made of the same material as the gate lines GL, have the same stack structure, and be disposed on the same layer.",71,146,159,146,기술과학분야,기술과학,IT,특허정보원,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,40019,KAIS01A1745,제어부(190)는 최적 의류 관리 코스를 자동으로 설정함에 있어 상기 입력 인자들에 대한 시간 이력들과 유저 프로파일을 더 참조할 수 있다.,The control unit 190 may further refer to time histories and user profiles for the input factors in automatically setting the optimal clothes management course.,78,160,184,160,기술과학분야,기술과학,인공지능,특허정보원,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,40134,ECS061061809394888115,계열화에 기초한 산업 정책은 대기업의 수출 증가 → 납품 중소기업의 매출 증가 → 임금 근로자의 소득 증가라는 낙수 효과를 통해 전체 경제 성장을 견인했다.,"Industrial policies based on integration led to the overall economic growth through the trickle-down effect of increased exports of large enterprises, → increas",87,222,213,226,기술과학분야,경제,경제일반,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,40135,ECS3110618094832228888,AAA는 스마트 시티의 진화 방향을 2단계로 구분하였다.,AAA divided the evolution direction of the smart city into two stages.,31,70,71,70,기술과학분야,경제,산업경제,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,40245,WRN010618095648390997,"긴급구제를 위한 대규모 공적자금 투입 시대는 끝날 것""이라고 말했다.","The era of large-scale public funding for emergency relief will come to an end,"" he said.",38,89,94,89,기술과학분야,세계,국제기구,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,40252,POS0120618095809849771,"현재 가장 큰 관심은 AAA1 국왕과 군사정부를 이끄는 AAA2 총리, 그리고 AAA3 전 총리와의 관계이다.","The most significant interest is the relationship between the AAA1 King, the AAA2 Prime Minister who leads the military government, and the AAA3 former Prime Mi",61,167,127,167,기술과학분야,정치,국방외교,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,40409,POS08206181007291005005,뇌연집과 강한집은 간행의 명이 내린 뒤에 간행을 위한 준비 작업으로서 편집과 교정에 대략 3년 정도의 시간이 소요되었다.,"After the order of the publisher was issued, it took about three years to edit and proofread the book of Brain and Gangnam as preparatory work for publication.",67,159,165,159,기술과학분야,정치,정치일반,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,40414,WRN050618095711577139,"일부 관광객은 Hoi An Memories를 가리켜 ""세계에서 가장 아름다운 공연""이자 ""보기에 즐거운 축제""라고 한다.","Some tourists refer to Hoi An Memories as ""the most beautiful performance in the world"" and ""a festival to watch.""",67,114,139,114,기술과학분야,세계,문화_예술,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,40481,ECS04106181012441173141,개도국 정부는 사회기간 자본에 투자하는 한편 자국 실정에 적합한 산업정책에 의거하여 기업의 실적에 따라 지원을 하고 유능한 기업이 신산업에 진출하도록 유도하여야 한다.,"The governments of developing countries should invest in social capital, provide support according to the performance of enterprises in accordance with the indu",93,271,235,271,기술과학분야,경제,산업경제,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,40549,KITS01A86681,태그 정보 편집부(420)는 제1 매칭 정보 리스트(800)에서 NFC 태그 정보 또는 기능을 삭제할 수도 있다.,The tag information editing unit 420 may delete the NFC tag information or function from the first matching information list 800.,63,129,131,129,기술과학분야,기술과학,IT,특허정보원,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,40559,ECS2510618094643200747,"기존에 AAA 정부에 대해 비판적인 보수 단체가 한미 관계 개선과 경제 선진화 가능성이란 측면을 보고 찬성 세력의 중요한 한 축을 형성하였지만, 지지 세력의 취약함과 분열로 인해 찬성 담론은 취약하였다.","In the past, conservative groups who were critical of the AAA government formed an essential axis of supporters looking at the potential for improvement of Kore",113,286,273,286,기술과학분야,경제,국제통상,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,40597,CLS0140618095551338361,녹색 성장이라는 개념은 아직 완전히 정립되지 않고 그 범위에 있어서도 유동적인 부문이 많기 때문에 이 법에서 다루지 않은 사항들은 녹색 성장의 범위에서 제외된다고 생각할 수 있다.,"Given that the concept of green growth has not been fully established and that it encompasses a large number of flexible sectors, it is reasonable to conclude t",100,235,248,235,기술과학분야,기후,기후,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,40624,POS05206181009321039452,한국과 같이 정치 경제적 이념과 이해의 차이에 따른 언론사 간 첨예한 갈등이 구조화되어 있는 사회에서 정책 보도는 공정한 정책 수립과 시행에 오히려 걸림돌로 인식되고 있다.,"In a society such as Korea where sharp conflicts between media companies are structured due to differences in political and economic ideology and passions, poli",96,249,238,249,기술과학분야,정치,정치일반,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,40691,KBDS01A61544,"몽타주 애플리케이션(140)은 다른 요소들 중에서도, 저작 구성 요소(110) 및 제시 구성 요소(130)를 포함할 수 있다.","The montage application 140 may include the authoring component 110 and the presentation component 130, among other elements.",70,125,148,125,기술과학분야,기술과학,빅데이터,특허정보원,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,40867,WRN020618095714605529,"10년째 정부군과 반군 사이에 포성이 오가는 시리아, 역시 오랜 기간 전쟁에 시달리고 있는 예멘과 리비아, 이슬람국가(IS)와 싸우느라 난민이 발생한 이라크도 코로나19에 취약할 수밖에 없는 분쟁지다.","Syria, where gunfire has been exchanged between government forces and rebels for ten years, as well as Yemen, Libya, and Iraq, where refugees have been generate",112,239,266,239,기술과학분야,세계,사회_의료,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,41196,KITS01A10276,"서버는 사용자 인터페이스를 제공하여, 사용자가 테스트될 DUT의 특성에 맞는 테스트 프로그램을 작성할 수 있는 환경을 제공한다.",The server provides a user interface to provide an environment in which the user may write a test program suitable for the characteristics of the DUT to be test,71,163,173,163,기술과학분야,기술과학,IT,특허정보원,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,41277,KITS01A112435,상기 관리부는 상기 엑세스 신호가 액세스의 불허가를 나타내는 경우 상기 의료 영상의 전송 및 열람을 포함하는 상기 그룹의 액세스를 금지할 수 있다.,"When the access signal indicates that access is not permitted, the management unit may prohibit access of the group including transmission and viewing of the me",82,172,202,172,기술과학분야,기술과학,IT,특허정보원,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,41404,POS9520618100433953674,어느 연구 보고서에 따르면 남한에 입국한 탈북민 중 약 10%가 다시 제3국행을 선택 탈남해 갔다고 한다.,"According to one study, almost 10% of North Korean defectors who entered South Korea chose to flee to a third nation.",59,117,137,117,기술과학분야,정치,북한,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,41425,ECS3210618094811223064,"개방에 의해 시장 기능이 활성화되면서 거대 자본이 출현하고, 이것이 자연스럽게 시장을 독과점하기 때문이다.","As market functions are activated by opening, huge capital emerges, which naturally monopolizes the market.",59,107,149,107,기술과학분야,경제,산업경제,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,41647,KITS01A48940,"사용자 디바이스의 디지털 어시스턴트는 서버와 같은 제3 전자 디바이스가 아니라, 제1 전자 디바이스로부터 수신된 콘텐츠를 이용하여 계속해서 태스크를 수행한다.",The digital assistant of the user device continues to perform the task using the content received from the first electronic device and not from the third electr,88,189,220,189,기술과학분야,기술과학,IT,특허정보원,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,41680,POS9620618100305929275,북한당국과 북한 종교 지도부와의 일체화는 사회주의권 종교지도자재 조그련 중앙 위원장을 하고 있는 AAA1은 본 연맹의 초대 위원장인 AAA2의 차남이다.,"The integration associated with the North Korean authorities with all the religious leadership of North Korea may be the second child of AAA2, the initial presi",85,289,201,289,기술과학분야,정치,북한,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,41705,KITS01A25279,부가 영상 패치는 영상 패치 세트의 결정 기준에 관련된 정보를 알려주기 위해 이용될 수 있다.,The additional image patch may be used to inform of information related to a criterion for determining the image patch set.,52,123,126,123,기술과학분야,기술과학,IT,특허정보원,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,41781,POS0920618100229919241,이러한 맥락에서 단순히 사회 문화 교류 확대를 강조하기보다 긍정적인 결과를 동반하는 사회 문화 교류를 지향하는 일이 필요하다.,"In this context, rather than simply emphasizing the expansion of social and cultural exchanges, it is necessary to aim for social and cultural interactions with",70,178,176,178,기술과학분야,정치,북한,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,41796,KITS01A122228,"추가 이미지 및 오디오 데이터(376)는 환경 센서들(102, 103)에 의해 캡처되는 실제 장면의 추가 재현을 나타낸다.",The additional image and audio data 376 represents a further reproduction of the real scene captured by the environmental sensors 102 and 103.,68,142,146,142,기술과학분야,기술과학,IT,특허정보원,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,41939,WRN050618095713593300,"대형 방음 창을 통해 자연광이 쏟아져 들어오고, 한쪽에 위치한 역사적인 오페라 하우스와 반대쪽에서 굽이굽이 흐르는 사이공 강을 포함해 호찌민시의 환상적인 전경을 감상할 수 있다.","A large soundproof window offers spectacular views of Ho Chi Minh City, including the historic Opera House on one side and the Saigon River, which winds along t",99,174,247,174,기술과학분야,세계,문화_예술,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,42062,WRN010618095650405035,특히 미국 정보 당국이 EU의 개인정보보호 법안을 주요 타깃으로 삼아 정보를 수집한 정황이 포착됐다고 이 매체는 전했다.,"In particular, the media reported that U.S. intelligence authorities were collecting information by targeting the EU's privacy laws.",67,132,163,132,기술과학분야,세계,국제기구,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,42238,POS05206181008531028542,"FSC는 환경, 사회, 경제 3개로 구분되는 회의소를 두고 회의소 내에서 남반구와 북반구 회원으로 구분하여 투표수를 균등하게 분배하고, 합의제를 도입하여 의사 결정을 하고 있다.","FSC has three chambers divided into environment, society, and economy. The number of votes is equally distributed among members of the southern and northern hem",99,244,237,244,기술과학분야,정치,정치일반,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,42535,POS0820618100636990445,그것이 법관의 노동이든 블루칼라의 노동이든 표준화된 절차에 따라 각자의 작업 방식이 사전에 결정되고 측정되기 때문이다.,"This is because, whether it is the work of judges or blue-collar workers, their ways of working are determined and measured in advance according to standardized",66,172,168,172,기술과학분야,정치,정치일반,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,42917,ECS031061809401996513,민영 택배기업은 전략적 제휴와 합작을 통하여 선진적인 관리방식으로 경영과 함께 다양한 고객을 만족시키는 고품질 서비스를 제공하여 기업의 경쟁력을 강화해야 할 것이다.,"Through strategic partnerships and joint ventures, private courier companies will need to strengthen their competitiveness by providing high-quality services th",92,247,234,247,기술과학분야,경제,경제일반,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,42924,POS07206181008441025859,다음으로 관광 환경 산림 보건 등 위반 사범 단속 시 종전 일반 공무원 단독 수행보다 공무원-자치 경찰 합동 단속 시 실효성이 증대되고 있다.,"Next, the effectiveness of the joint crackdown between public officials and the autonomous police is increasing compared to the previous crackdown of ordinary p",79,238,189,238,기술과학분야,정치,정치일반,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,42963,WRN0106181009561106636,북대서양조약기구(나토) 차기 사무총장으로 옌스 슈톨텐베르크(55) 전 노르웨이 총리가 내정된 것으로 전해졌다.,"Former Norwegian Prime Minister Jens Stoltenberg, 55, has been appointed as the next secretary-general of NATO.",61,111,149,111,기술과학분야,세계,국제기구,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,42966,WRN010618095657469122,"대검에서는 AAA1 검찰총장 직무대행이 환영사를 하고, AAA2 대검 국제협력단장이 기조연설을 맡았다.","At the Supreme Prosecutor's Office, Acting Prosecutor General AAA1 gave a welcome speech, and Supreme Prosecutor's Office Director AAA2 delivered the keynote sp",57,165,131,165,기술과학분야,세계,국제기구,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,43160,KITS01A99552,"제1 프로세서(121)는 상기에서 획득된 계조값(light_sel)에 대응하여 보간 점(ip)을 결정하거나, 표시 장치로부터 보간 점(ip)에 관한 정보를 수신할 수 있다.","The first processor 121 may determine the interpolation point ip in response to the obtained grayscale value light_sel, or may receive information about the int",96,204,200,204,기술과학분야,기술과학,IT,특허정보원,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,43280,KAIS01A72956,"제어부(1430)는 고속도로 교통 제어 시스템(2000)에 의해 생성되는 데이터를 통신부(1410)를 통해 관리 서버(1300)로 송신하고, 저장부(1420)에 저장시킬 수 있다.",The control unit 1430 may transmit data generated by the highway traffic control system 2000 to the management server 1300 through the communication unit 1410 a,100,203,204,203,기술과학분야,기술과학,인공지능,특허정보원,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,43337,ECS051061809375557874,대북 전략 물자 반출 제재가 완화되려면 우선 테러 지원국 리스트에서 해제되어야 한다.,"In order to relieve sanctions in the export of strategic products to North Korea, it must initially be raised from the set of nations sponsoring terrorism.",47,155,117,155,기술과학분야,경제,경제일반,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,43414,WRN020618095716617035,여성의 경우 지카 바이러스에 양성 반응을 보이면 증세가 처음 나타난 시점으로부터 최소 8주가 지난 뒤에 임신을 시도하라고 권고했다.,"If a woman tested positive for the Zika virus, it was advised to try to conceive at least eight weeks after the first onset of symptoms.",73,136,181,136,기술과학분야,세계,사회_의료,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,43533,KBDS01A132174,방법(400)은 통계 엔진(114) 및/또는 차트 생성 모듈들(124A-124Z)을 실행시키는 사용자 디바이스들(140A-140Z)의 하나 이상의 프로세싱 디바이스들에 의해 수행될 수 있다.,The method 400 may be performed by one or more processing devices of user devices 140A-140Z executing statistics engine 114 and/or chart generation modules 124A,106,166,216,166,기술과학분야,기술과학,빅데이터,특허정보원,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,43534,POS18720618095833855959,이런 점에서 국제 정치의 자유주의적 불량 국가 담론이 가진 한계가 여실히 드러난다.,"In this respect, the limitations of the liberal rogue state discourse of international politics are clearly revealed.",46,117,114,117,기술과학분야,정치,국방외교,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,43551,WRN0206181010061121298,일본의 신종 코로나바이러스 감염증(코로나19) 증가세가 심상치 않은 조짐을 보이면서 도쿄가 '제2의 뉴욕'이 될 수 있다는 우려가 제기됐다.,"Japan's increase in novel coronavirus (COVID-19) has shown signs of being unsurprising, raising concerns that Tokyo could become the ""second New York.""",78,151,186,151,기술과학분야,세계,사회_의료,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,43568,WRN010618095646369085,미국의 고율 관세 부과 방침으로 흔들리고 있는 세계무역기구(WTO)도 존재감을 위협받고 있는 국제기구로 떠올랐다고 그는 주장했다.,"The World Trade Organization (WTO), which has been shaken by the US policy of imposing high tariffs, has also emerged as an international organization under thr",72,164,176,164,기술과학분야,세계,국제기구,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,43584,WRN030618095736788755,AAA는 사해에 홍해 물을 끌어들이면 사해 색깔이 적갈색으로 바뀔 수도 있다며 사해의 원천인 요르단강을 되살리는 방안을 대안으로 제시했다.,"AAA suggested reviving the Jordan River, the source of the Dead Sea, saying that attracting Red Sea water to the Dead Sea could change the color of the Dead Sea",77,171,189,171,기술과학분야,세계,사회_환경,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,43902,CLS0140618095544336676,AAA는 심해 설계파와 수심의 비에 따라서 같은 안전율에서 다른 기대 활동량이 산정될 수 있음을 보였다.,AAA demonstrated that different expected activities can be calculated using the same safety factor by dividing the deep sea design wave by the water depth.,58,155,138,155,기술과학분야,기후,기후,한국연구재단,문어체
01.데이터/1.Training/라벨링데이터/TL1/기술과학분야_한영_train_set.json,TRAIN · KO_TO_EN,43937,POS9320618100234920542,특히 AAA1 등이 주축이 된 야당 세력의 민주화 요구는 장기 집권 체제를 구축하려던 AAA2 정권을 가로막았다.,"In certain, the demand for democratization by resistance functions led by AAA1 yet others blocked the AAA2 regime, which was attempting to set up a long-lasting",63,168,141,168,기술과학분야,정치,북한,한국연구재단,문어체
